																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	32	32	32	32	32	32	32	32	32	32	32	32	32	32	HH	0	0	LL	32	32	32	32	32																																						
																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	32	32	32	32	32	32	32	32	32	32	32	32	32	32	HH	0	0	LL	32	32	32	32	32	32																																					
																																							0	0	0	0	0	0	0	0	LA	AA	AA	AA	AJ	0	0	LL	32	32	32	32	32	32	32	32	32	32	32	32	32	32	HH	0	0	LV	VV	VV	VV	VV	VV	VV	32																																				
																																								0	0	0	0	0	0	0	LL	32	32	32	JJ	0	0	LL	32	32	32	32	32	32	32	32	32	31.5	31.5	31.5	32	32	HH	0	0	0	0	0	0	0	0	0	LL	32																																			
																																									0	0	0	0	0	0	LL	32	36	32	JJ	0	0	LL	32	32	32	32	32	32	32	32	32	31	31	31	32	32	HH	0	0	0	0	0	0	0	0	0	LL	32	32																																		
																																										AA	AA	AA	AA	AA	32	32	32	32	JJ	0	0	LL	32	32	32	32	32	32	32	32	32	31	30.75	31	32	32	HH	AA	AA	AA	AA	AA	AA	AJ	0	0	LL	32	32	32																																	
																																											32	32	32	32	32	32	VV	VV	VJ	0	0	LL	32	32	32	32	32	32	32	32	32	31	30.5	31	32	32	HH	32	32	32	32	32	32	JJ	0	0	LL	32	32	32	32																																
																																												32	32	32	32	JJ	0	0	0	0	0	LL	32	32	32	32	32	32	32	32	32	31	30.25	31	32	32	HH	32	32	32	32	32	32	JJ	0	0	LL	32	32	32	32	32																															
																																													32	32	32	JJ	0	0	0	0	0	LL	32	32	32	32	32	32	32	32	32	31	30	31	32	32	HH	32	32	32	AA	AA	AA	AJ	0	0	LL	32	32	32	32	32	32																														
																																														32	32	JJ	0	0	0	0	0	LL	32	32	32	32	32	32	32	32	32	31	30	31	31	31	31	31	31	31	31	33	34	JJ	0	0	LL	32	32	32	32	32	32	32																													
																																															32	JJ	0	0	0	0	0	LL	32	32	32	32	32	32	32	32	32	32	31	30	30	30	30	30	30	30	31	32	33	JJ	0	0	LL	32	32	32	32	32	32	32	32																												
																																																JJ	0	0	0	0	0	LL	32	32	32	32	32	32	32	32	32	32	32	31	31	31	31	31	31	31	30	31	32	JJ	0	0	LL	32	32	32	32	32	32	32	32	32																											
																																																	0	0	0	0	0	IL	II	II	II	II	II	II	II	II	II	II	II	VV	VV	VV	VV	VV	VV	LV	31	30	31	JJ	0	0	LL	32	32	32	32	32	32	32	32	32	32																										
																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	31	30	31	JJ	0	0	LL	32	32	32	32	32	32	32	32	32	32	32																									
																																																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL	31	30	31	JJ	0	0	LL	32	32	32	32	32	32	32	32	32	32	32	32																								
																																																				AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AA	AJ	0	0	0	0	0	LL	31	30	31	JJ	0	0	LV	VV	VV	VV	VV	VV	VV	VV	VV	VV	32	32	32	32																							
																																																					32	32	32	32	32	32	32	32	32	32	32	32	32	JJ	0	0	0	0	0	LL	31	30	31	JJ	0	0	0	0	0	0	0	0	0	0	0	0	LL	32	32	32	32																						
																																																						32	32	32	32	32	32	32	32	32	32	32	32	JJ	0	0	0	0	0	LL	31	30	31	JJ	0	0	0	0	0	0	0	0	0	0	0	0	LL	32	32	32	32	32																					
																																																							32	32	32	32	32	32	32	32	32	32	32	JJ	0	0	0	0	0	LL	31	30	31	AJ	AA	AA	AA	AA	AA	AA	AA	AA	AA	AJ	0	0	LL	32	32	32	32	32	32																				
																																																								32	32	32	32	32	32	32	32	32	32	JJ	0	0	0	0	0	LL	32	31	30	31	31	31	31	31	31	31	32	33	34	JJ	0	0	LL	32	32	32	32	32	32	32																			
																																																									32	32	32	32	32	32	32	32	32	AJ	AA	AA	AJ	0	0	LL	33	32	31	30	30	30	30	30	30	30	31	32	33	JJ	0	0	LL	32	32	32	32	32	32	32	32																		
																																																										32	32	32	32	32	32	32	32	32	32	32	JJ	0	0	LL	34	33	32	31	31	31	31	31	31	31	30	31	32	JJ	0	0	LL	32	32	32	32	32	32	32	32	32																	
																																																											32	32	32	32	32	32	32	32	32	32	JJ	0	0	LV	VV	VV	VV	VV	VV	VV	VV	VV	VV	LV	31	30	31	JJ	0	0	LL	32	32	VV	VV	VV	VV	VV	VV	VV	VV																
																																																												32	32	32	32	32	32	32	32	32	JJ	0	0	0	0	0	0	0	0	0	0	0	0	LL	31	30	31	JJ	0	0	LL	32	JJ	0	0	0	0	0	0	0	0	0															
																																																													32	32	32	32	32	32	32	32	AJ	AA	AA	AA	AA	AJ	0	0	0	0	0	0	0	LL	31	30	31	JJ	0	0	LL	32	JJ	0	0	0	0	0	0	0	0	0	0														
																																																														32	32	32	32	32	32	32	32	32	32	32	32	JJ	0	0	0	0	0	0	0	LL	31	30	31	JJ	0	0	LL	32	JJ	0	0	0	0	0	0	0	0	0	0	0													
																																																															VV	VV	VV	VV	VV	VV	VV	VV	VV	LV	32	JJ	0	0	0	0	0	0	0	LL	31	30	31	JJ	0	0	LL	32	JJ	0	0	0	0	0	0	0	0	0	0	0	0												
																																																																0	0	0	0	0	0	0	0	LL	32	JJ	0	0	0	0	0	0	0	LL	31	30	31	JJ	0	0	LL	32	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0											
																																																																	0	0	0	0	0	0	0	LL	32	AJ	AA	AA	AA	AJ	0	0	0	LL	GG	GG	GG	JJ	0	0	LL	32	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0										
																																																																		0	0	0	0	0	0	LL	32	32	32	32	32	JJ	0	0	0	LL	GG	GG	GG	JJ	0	0	LL	32	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			0	0	0	0	0	LV	VV	VV	VV	LV	32	JJ	0	0	0	LL	GG	GG	GG	JJ	0	0	LL	32	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
																																																																				0	0	0	0	0	0	0	0	LL	32	AJ	AA	AA	AJ	32	GG	GG	GG	32	LA	AA	32	32	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
																																																																					0	0	0	0	0	0	0	LL	32	32	32	32	JJ	32	GG	GG	GG	32	LL	32	32	32	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
																																																																						0	0	0	0	0	0	LV	VV	VV	VV	VV	VJ	32	GG	GG	GG	32	LV	VV	VV	VV	VJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																																							0	0	0	0	0	0	0	0	0	0	0	LL	GG	GG	GG	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
																																																																								0	0	0	0	0	0	0	0	0	0	LL	GG	GG	GG	JJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
																																																																									0	0	0	0	0	0	0	0	0	LV	VV	VV	VV	VJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
																																																																										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
																																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
